gene_id,control_expr,centrioles_mean,fold_change
ENSG00000308459.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000256306.2,0.0,0.03139161897620748,0.03139161897620748
ENSG00000250887.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000251829.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000252383.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000184502.4,0.0,0.03139161897620748,0.03139161897620748
ENSG00000226375.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000304519.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000239481.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000295619.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000207467.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000302638.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000230107.2,0.0,0.03139161897620748,0.03139161897620748
ENSG00000307568.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000299023.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000307297.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000207046.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000305492.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000284607.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000300051.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000236045.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000233587.3,0.0,0.03139161897620748,0.03139161897620748
ENSG00000298988.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000255484.3,0.0,0.03139161897620748,0.03139161897620748
ENSG00000244756.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000287055.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000199787.1,0.0,0.03139161897620748,0.03139161897620748
ENSG00000258906.2,0.0,0.03139161897620748,0.03139161897620748
ENSG00000254381.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000294323.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000273091.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000244310.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000273044.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000299418.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000286505.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000263892.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000307224.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000310207.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000225431.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000202189.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000303872.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000259442.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000275207.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000288555.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000139053.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000293892.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000296437.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000286500.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000290883.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000253725.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000257550.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000287444.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000238137.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000261299.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000259990.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000271596.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000243075.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000236108.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000229621.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000287956.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000307614.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000197769.6,0.0,0.03041192594752736,0.03041192594752736
ENSG00000273829.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000170099.6,0.0,0.03041192594752736,0.03041192594752736
ENSG00000278873.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000309138.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000278863.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000251639.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000223701.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000302530.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000205636.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000257523.4,0.0,0.03041192594752736,0.03041192594752736
ENSG00000285536.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000303677.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000270192.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000297693.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000308120.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000228431.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000253024.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000258383.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000289363.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000235015.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000258483.5,0.0,0.03041192594752736,0.03041192594752736
ENSG00000309134.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000274235.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000290866.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000287739.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000296289.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000263033.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000287783.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000307516.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000224943.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000296820.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000299676.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000267665.4,0.0,0.03041192594752736,0.03041192594752736
ENSG00000260217.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000305577.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000260418.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000217482.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000273711.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000218857.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000220694.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000156269.5,0.0,0.03041192594752736,0.03041192594752736
ENSG00000298324.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000186675.7,0.0,0.03041192594752736,0.03041192594752736
ENSG00000203307.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000288097.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000198851.10,0.0,0.03041192594752736,0.03041192594752736
ENSG00000213045.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000287070.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000188712.4,0.0,0.03041192594752736,0.03041192594752736
ENSG00000188386.8,0.0,0.03041192594752736,0.03041192594752736
ENSG00000310003.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000228277.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000290686.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000308790.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000280780.5,0.0,0.03041192594752736,0.03041192594752736
ENSG00000308603.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000304641.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000187714.7,0.0,0.03041192594752736,0.03041192594752736
ENSG00000270767.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000234956.8,0.0,0.03041192594752736,0.03041192594752736
ENSG00000308659.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000233968.10,0.0,0.03041192594752736,0.03041192594752736
ENSG00000307891.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000185448.12,0.0,0.03041192594752736,0.03041192594752736
ENSG00000297915.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000250573.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000168830.8,0.0,0.03041192594752736,0.03041192594752736
ENSG00000223389.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000296148.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000303669.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000298724.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000275340.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000224514.4,0.0,0.03041192594752736,0.03041192594752736
ENSG00000259737.7,0.0,0.03041192594752736,0.03041192594752736
ENSG00000259395.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000234203.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000258899.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000271930.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000224101.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000258451.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000232927.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000308988.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000298224.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000274589.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000113396.13,0.0,0.03041192594752736,0.03041192594752736
ENSG00000296985.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000294610.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000306277.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000211728.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000269815.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000302653.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000299149.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000262953.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000297763.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000224486.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000288976.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000267283.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000294551.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000227033.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000308956.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000304917.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000224686.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000154438.8,0.0,0.03041192594752736,0.03041192594752736
ENSG00000197561.7,0.0,0.03041192594752736,0.03041192594752736
ENSG00000302505.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000274316.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000235010.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000169717.7,0.0,0.03041192594752736,0.03041192594752736
ENSG00000280040.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000295332.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000232985.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000289495.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000307105.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000244086.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000178947.9,0.0,0.03041192594752736,0.03041192594752736
ENSG00000310089.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000287772.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000287668.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000216378.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000263567.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000207297.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000294641.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000295880.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000181291.8,0.0,0.03041192594752736,0.03041192594752736
ENSG00000237891.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000236446.4,0.0,0.03041192594752736,0.03041192594752736
ENSG00000308470.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000296353.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000254664.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000301609.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000236646.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000279761.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000305911.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000197161.7,0.0,0.03041192594752736,0.03041192594752736
ENSG00000203837.5,0.0,0.03041192594752736,0.03041192594752736
ENSG00000207988.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000297058.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000134240.12,0.0,0.03041192594752736,0.03041192594752736
ENSG00000308241.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000299363.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000254785.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000261781.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000172459.5,0.0,0.03041192594752736,0.03041192594752736
ENSG00000287430.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000180251.5,0.0,0.03041192594752736,0.03041192594752736
ENSG00000237549.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000225775.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000223342.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000301163.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000146049.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000228223.4,0.0,0.03041192594752736,0.03041192594752736
ENSG00000225781.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000286481.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000289982.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000271938.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000273305.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000305754.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000283865.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000295478.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000172680.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000247324.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000210678.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000145649.8,0.0,0.03041192594752736,0.03041192594752736
ENSG00000285919.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000287500.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000304632.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000233358.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000299602.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000298043.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000242236.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000309752.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000288067.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000304405.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000297954.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000257940.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000304153.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000257860.7,0.0,0.03041192594752736,0.03041192594752736
ENSG00000139352.4,0.0,0.03041192594752736,0.03041192594752736
ENSG00000272425.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000222405.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000286956.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000240375.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000244561.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000265984.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000231892.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000306890.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000251735.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000301869.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000200528.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000303395.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000230960.4,0.0,0.03041192594752736,0.03041192594752736
ENSG00000287418.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000280323.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000275226.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000241456.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000296004.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000277448.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000242925.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000230548.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000272256.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000309137.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000309936.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000232377.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000280368.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000250619.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000307785.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000239994.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000275709.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000282142.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000297879.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000204851.7,0.0,0.03041192594752736,0.03041192594752736
ENSG00000299519.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000230529.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000289422.3,0.0,0.03041192594752736,0.03041192594752736
ENSG00000241861.2,0.0,0.03041192594752736,0.03041192594752736
ENSG00000238090.1,0.0,0.03041192594752736,0.03041192594752736
ENSG00000174990.8,0.0,0.03041192594752736,0.03041192594752736
ENSG00000224014.1,0.0,0.030000504714414077,0.030000504714414077
ENSG00000296965.1,0.0,0.030000504714414077,0.030000504714414077
ENSG00000200261.1,0.0,0.030000504714414077,0.030000504714414077
ENSG00000300817.1,0.0,0.030000504714414077,0.030000504714414077
ENSG00000122121.12,0.0,0.029525699224028923,0.029525699224028923
ENSG00000289893.2,0.0,0.029525699224028923,0.029525699224028923
ENSG00000138039.15,0.0,0.029525699224028923,0.029525699224028923
ENSG00000226661.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000226004.3,0.0,0.029525699224028923,0.029525699224028923
ENSG00000257515.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000269720.3,0.0,0.029525699224028923,0.029525699224028923
ENSG00000287728.3,0.0,0.029525699224028923,0.029525699224028923
ENSG00000309051.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000230833.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000226268.3,0.0,0.029525699224028923,0.029525699224028923
ENSG00000294549.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000302703.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000203565.4,0.0,0.029525699224028923,0.029525699224028923
ENSG00000243744.2,0.0,0.029525699224028923,0.029525699224028923
ENSG00000273115.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000302114.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000229693.2,0.0,0.029525699224028923,0.029525699224028923
ENSG00000169862.21,0.0,0.029525699224028923,0.029525699224028923
ENSG00000275450.2,0.0,0.029525699224028923,0.029525699224028923
ENSG00000249668.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000294155.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000294226.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000309897.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000259078.2,0.0,0.029525699224028923,0.029525699224028923
ENSG00000310107.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000213739.3,0.0,0.029525699224028923,0.029525699224028923
ENSG00000219653.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000266145.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000168348.4,0.0,0.029525699224028923,0.029525699224028923
ENSG00000016602.9,0.0,0.029525699224028923,0.029525699224028923
ENSG00000215875.4,0.0,0.029525699224028923,0.029525699224028923
ENSG00000261740.7,0.0,0.029525699224028923,0.029525699224028923
ENSG00000248514.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000287939.2,0.0,0.029525699224028923,0.029525699224028923
ENSG00000251526.2,0.0,0.029525699224028923,0.029525699224028923
ENSG00000227581.2,0.0,0.029525699224028923,0.029525699224028923
ENSG00000294969.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000254089.3,0.0,0.029525699224028923,0.029525699224028923
ENSG00000302789.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000240474.3,0.0,0.029525699224028923,0.029525699224028923
ENSG00000252944.1,0.0,0.029525699224028923,0.029525699224028923
ENSG00000254854.2,0.0,0.028987384390740535,0.028987384390740535
ENSG00000254076.1,0.0,0.028987384390740535,0.028987384390740535
ENSG00000222764.1,0.0,0.028987384390740535,0.028987384390740535
ENSG00000173867.10,0.0,0.028987384390740535,0.028987384390740535
ENSG00000299512.1,0.0,0.028987384390740535,0.028987384390740535
ENSG00000299414.1,0.0,0.028987384390740535,0.028987384390740535
ENSG00000263584.1,0.0,0.028987384390740535,0.028987384390740535
ENSG00000233733.1,0.0,0.028987384390740535,0.028987384390740535
ENSG00000267225.1,0.0,0.028987384390740535,0.028987384390740535
ENSG00000305368.1,0.0,0.028987384390740535,0.028987384390740535
ENSG00000301745.1,0.0,0.028987384390740535,0.028987384390740535
ENSG00000290968.1,0.0,0.028987384390740535,0.028987384390740535
ENSG00000258878.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000268592.4,0.0,0.028385418165160423,0.028385418165160423
ENSG00000273997.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000178222.14,0.0,0.028385418165160423,0.028385418165160423
ENSG00000260871.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000094755.17,0.0,0.028385418165160423,0.028385418165160423
ENSG00000155495.9,0.0,0.028385418165160423,0.028385418165160423
ENSG00000120457.12,0.0,0.028385418165160423,0.028385418165160423
ENSG00000233009.2,0.0,0.028385418165160423,0.028385418165160423
ENSG00000297806.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000300005.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000232267.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000279020.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000232396.3,0.0,0.028385418165160423,0.028385418165160423
ENSG00000254152.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000298489.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000305100.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000213309.3,0.0,0.028385418165160423,0.028385418165160423
ENSG00000263301.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000302600.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000305283.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000299529.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000243321.4,0.0,0.028385418165160423,0.028385418165160423
ENSG00000258400.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000240890.2,0.0,0.028385418165160423,0.028385418165160423
ENSG00000263015.2,0.0,0.028385418165160423,0.028385418165160423
ENSG00000308901.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000237087.2,0.0,0.028385418165160423,0.028385418165160423
ENSG00000226086.5,0.0,0.028385418165160423,0.028385418165160423
ENSG00000177144.8,0.0,0.028385418165160423,0.028385418165160423
ENSG00000270765.7,0.0,0.028385418165160423,0.028385418165160423
ENSG00000226679.2,0.0,0.028385418165160423,0.028385418165160423
ENSG00000228398.3,0.0,0.028385418165160423,0.028385418165160423
ENSG00000297346.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000188078.5,0.0,0.028385418165160423,0.028385418165160423
ENSG00000133561.15,0.0,0.028385418165160423,0.028385418165160423
ENSG00000259838.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000303086.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000303354.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000240871.7,0.0,0.028385418165160423,0.028385418165160423
ENSG00000163623.10,0.0,0.028385418165160423,0.028385418165160423
ENSG00000250057.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000256659.3,0.0,0.028385418165160423,0.028385418165160423
ENSG00000176988.9,0.0,0.028385418165160423,0.028385418165160423
ENSG00000197273.4,0.0,0.028385418165160423,0.028385418165160423
ENSG00000130182.8,0.0,0.028385418165160423,0.028385418165160423
ENSG00000254698.1,0.0,0.028385418165160423,0.028385418165160423
ENSG00000176289.4,0.0,0.028385418165160423,0.028385418165160423
ENSG00000251224.1,0.0,0.02771964140864789,0.02771964140864789
ENSG00000294816.1,0.0,0.02771964140864789,0.02771964140864789
ENSG00000198797.7,0.0,0.02771964140864789,0.02771964140864789
ENSG00000309890.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000249818.3,0.0,0.026989877752311254,0.026989877752311254
ENSG00000270883.2,0.0,0.026989877752311254,0.026989877752311254
ENSG00000227729.5,0.0,0.026989877752311254,0.026989877752311254
ENSG00000309651.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000298562.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000310354.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000211888.2,0.0,0.026989877752311254,0.026989877752311254
ENSG00000300993.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000304726.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000260653.7,0.0,0.026989877752311254,0.026989877752311254
ENSG00000273586.2,0.0,0.026989877752311254,0.026989877752311254
ENSG00000298476.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000307179.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000259467.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000256906.2,0.0,0.026989877752311254,0.026989877752311254
ENSG00000258065.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000306357.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000300103.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000230137.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000302840.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000225960.2,0.0,0.026989877752311254,0.026989877752311254
ENSG00000286541.2,0.0,0.026989877752311254,0.026989877752311254
ENSG00000100121.14,0.0,0.026989877752311254,0.026989877752311254
ENSG00000185686.18,0.0,0.026989877752311254,0.026989877752311254
ENSG00000242390.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000200472.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000226816.4,0.0,0.026989877752311254,0.026989877752311254
ENSG00000286387.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000271778.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000187997.12,0.0,0.026989877752311254,0.026989877752311254
ENSG00000286806.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000294683.1,0.0,0.026989877752311254,0.026989877752311254
ENSG00000291021.2,0.0,0.026989877752311254,0.026989877752311254
ENSG00000300085.1,0.0,0.026989877752311254,0.026989877752311254
